,ClientID,DistID,ClientAge,Gender,DisponentID,AccountID,DspType,CardID,CardType,CrdIssueDate,DistName,Region,Inhabitants,Municipalities<499,Muncipalities<500_1999,Municipalities<2000_9999,Municipalities<10000,NumCities,RatioUrban,AvgSalary,UnempRate95,UnempRate96,Entrep1000Inhab,Crimes95,Crimes96,AccDistID,StatementFreq,AccOpenedOn,DaysAccOpenedOn,OrderFrequency,FreqOrdLease,FreqOrdHousing,FreqOrdInsurance,MValLease,MValHousing,MValInsurance,LoanID,LoanDate,LoanAmount,LoanDuration,MonthlyLoanPymt,LoanStatus,DaysLoan,TransactionRecency,LOR,TransactionFrequency,MValTrnCred,MValTrnWDR,CustomerType
4934,7970,74,32.136986301369866,M,7970,6602,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1997-08-04,1676,1.0,0.0,0.0,0.0,,,,,,,,,,,1,514,99,6993.19318181818,4951.187272727272,
4935,7980,16,23.413698630136988,M,7980,6609,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,MONTHLY,1995-03-27,815,3.0,0.0,1.0,0.0,,39178.0,,6342.0,1995-11-12,60156.0,36.0,1671.0,B,1045.0,1,1375,281,13195.938202247191,5453.230687830687,Non-Favourable
4936,8013,43,57.56712328767123,M,8013,6636,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,72,WEEKLY,1993-08-04,215,,,,,,,,,,,,,,,1,1975,430,12972.21554054054,5841.3631372549025,
4937,8030,1,32.47671232876712,M,8030,6649,OWNER,936.0,classic,1997-08-02,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-07-08,918,1.0,0.0,0.0,0.0,,,,6346.0,1997-05-22,100260.0,60.0,1671.0,C,1602.0,1,1272,186,13083.541772151899,8814.130612244899,Favourable
4938,8064,54,33.11232876712329,F,8064,6678,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1996-01-03,1097,1.0,0.0,0.0,0.0,,,,6350.0,1997-07-09,294384.0,48.0,6133.0,C,1650.0,1,1093,274,17954.846956521735,12592.189473684211,Favourable
4939,8074,61,41.26301369863014,M,8074,6686,OWNER,,,,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,61,MONTHLY,1996-02-10,1135,1.0,0.0,0.0,0.0,,,,6353.0,1997-12-25,116496.0,24.0,4854.0,C,1819.0,1,1055,188,15703.369565217392,8280.29591836735,Favourable
4940,8076,16,49.465753424657535,F,8076,6688,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,MONTHLY,1996-06-25,1271,4.0,0.0,1.0,1.0,,39305.0,39307.0,6354.0,1996-10-23,22968.0,36.0,638.0,C,1391.0,1,919,249,4153.146575342466,1438.7102272727273,Favourable
4941,8089,35,34.76164383561644,M,8089,6699,OWNER,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,35,MONTHLY,1996-06-08,1254,3.0,0.0,1.0,0.0,,39325.0,,6355.0,1997-09-24,127200.0,48.0,2650.0,C,1727.0,1,936,222,8321.20459770115,4541.062015503876,Favourable
4942,8091,5,28.90958904109589,M,8091,6701,OWNER,,,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,49,WEEKLY,1993-03-15,73,1.0,0.0,0.0,0.0,,,,6356.0,1993-12-08,95400.0,36.0,2650.0,A,341.0,1,2117,479,16439.029896907217,10936.772093023257,Favourable
4943,8096,38,20.17808219178082,F,8096,6706,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,MONTHLY,1996-12-28,1457,4.0,0.0,1.0,1.0,,39337.0,39339.0,6357.0,1998-07-12,64860.0,60.0,1081.0,C,2018.0,1,733,180,7202.842,2415.3646153846157,Favourable
4944,8105,72,36.83287671232877,M,8105,6715,OWNER,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,48,WEEKLY,1993-09-15,257,1.0,0.0,0.0,0.0,,,,6358.0,1995-01-14,137880.0,60.0,2298.0,D,743.0,1,1933,402,7984.661585365854,3865.1684999999998,Non-Favourable
4945,8130,62,23.665753424657535,F,8130,6738,OWNER,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,62,MONTHLY,1994-07-28,573,1.0,0.0,0.0,0.0,,,,6362.0,1995-10-31,37908.0,12.0,3159.0,A,1033.0,1,1617,288,10095.180733944955,5640.402339181287,Favourable
4946,8200,1,55.62465753424657,F,8200,6792,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-05-11,1226,4.0,0.0,1.0,1.0,,39463.0,39465.0,6377.0,1997-03-17,17184.0,12.0,1432.0,A,1536.0,1,964,256,6109.145070422535,2123.5794594594595,Favourable
4947,8217,69,21.43013698630137,M,8217,6806,OWNER,939.0,junior,1997-05-29,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358,1,MONTHLY,1993-11-26,329,1.0,1.0,0.0,0.0,39483.0,,,,,,,,,,1,1861,333,12615.01,6994.233529411766,
4948,8276,43,20.58082191780822,F,8276,6856,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,43,MONTHLY,1995-08-19,960,4.0,0.0,1.0,1.0,,39556.0,39558.0,6386.0,1997-04-30,124344.0,36.0,3454.0,C,1580.0,1,1230,319,10024.175000000001,3797.3402714932126,Favourable
4949,8287,14,63.30684931506849,M,8287,6866,OWNER,,,,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,14,MONTHLY,1997-10-02,1735,,,,,,,,,,,,,,,1,455,75,10014.305555555555,6616.153571428571,
4950,8295,15,48.97260273972603,F,8295,6872,OWNER,942.0,classic,1997-12-02,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,15,MONTHLY,1995-09-02,974,,,,,,,,,,,,,,,1,1216,220,10734.894736842105,5016.794444444444,
4951,8327,48,54.37260273972603,F,8327,6897,OWNER,,,,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,48,MONTHLY,1993-04-23,112,,,,,,,,,,,,,,,1,2078,386,14417.705357142857,10583.403608247423,
4952,8333,60,33.93698630136986,M,8333,6902,OWNER,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,60,MONTHLY,1996-10-22,1390,3.0,0.0,1.0,0.0,,39617.0,,6399.0,1997-12-21,49320.0,36.0,1370.0,C,1815.0,1,800,175,5653.792592592592,2374.186776859504,Favourable
4953,8342,76,20.438356164383563,M,8342,6910,OWNER,945.0,junior,1996-05-09,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,MONTHLY,1995-04-04,823,1.0,1.0,0.0,0.0,39629.0,,,,,,,,,,1,1367,234,14632.00380952381,11023.338181818184,
4954,8356,3,30.345205479452055,M,8356,6922,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,3,WEEKLY,1997-05-12,1592,1.0,0.0,0.0,0.0,,,,6402.0,1998-12-06,139488.0,24.0,5812.0,C,2165.0,1,598,108,18377.736585365852,9269.866129032258,Favourable
4955,8359,74,20.084931506849315,M,8359,6924,OWNER,946.0,junior,1998-02-28,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1994-06-01,516,2.0,0.0,1.0,0.0,,39649.0,,6403.0,1995-12-05,194880.0,48.0,4060.0,C,1068.0,1,1674,376,13044.123684210526,5127.321721311476,Favourable
4956,8362,74,24.312328767123287,F,8362,6927,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,WEEKLY,1995-12-08,1071,,,,,,,,,,,,,,,1,1119,169,10488.455555555556,7073.111363636364,
4957,8366,41,39.64109589041096,F,8366,6930,OWNER,947.0,classic,1997-11-08,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,41,MONTHLY,1993-09-08,250,1.0,0.0,0.0,0.0,,,,6407.0,1994-05-26,25944.0,24.0,1081.0,A,510.0,1,1940,357,13047.606153846153,7173.592070484581,Favourable
4958,8392,36,33.673972602739724,F,8392,6950,OWNER,951.0,classic,1998-08-16,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,36,MONTHLY,1996-10-12,1380,2.0,0.0,1.0,0.0,,39689.0,,6415.0,1997-02-12,475680.0,48.0,9910.0,C,1503.0,1,810,161,11493.280645161289,6600.894949494949,Favourable
4959,8393,36,33.679452054794524,M,8393,6950,DISPONENT,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,36,MONTHLY,1996-10-12,1380,2.0,0.0,1.0,0.0,,39689.0,,6415.0,1997-02-12,475680.0,48.0,9910.0,C,1503.0,1,810,161,11493.280645161289,6600.894949494949,Favourable
4960,8432,38,32.00821917808219,F,8432,6985,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,MONTHLY,1995-07-27,937,2.0,0.0,1.0,0.0,,39742.0,,6421.0,1996-07-25,96768.0,36.0,2688.0,C,1301.0,1,1253,283,17130.399082568805,10165.728402366865,Favourable
4961,8433,38,38.33150684931507,M,8433,6985,DISPONENT,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,MONTHLY,1995-07-27,937,2.0,0.0,1.0,0.0,,39742.0,,6421.0,1996-07-25,96768.0,36.0,2688.0,C,1301.0,1,1253,283,17130.399082568805,10165.728402366865,Favourable
4962,8463,75,52.36164383561644,M,8463,7011,OWNER,,,,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,75,MONTHLY,1993-10-08,280,,,,,,,,,,,,,,,1,1910,356,12583.813907284768,8495.180446927376,
4963,8489,75,47.04383561643836,F,8489,7033,OWNER,,,,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,75,MONTHLY,1996-07-03,1279,,,,,,,,,,,,,,,21,891,139,2550.674603174604,2148.4473684210525,
4964,8502,51,56.74246575342466,M,8502,7045,OWNER,956.0,classic,1998-09-30,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,51,MONTHLY,1996-12-26,1455,1.0,0.0,0.0,0.0,,,,6435.0,1997-06-16,288720.0,48.0,6015.0,C,1627.0,1,735,142,19274.34081632653,9526.253658536585,Favourable
4965,8506,69,20.03287671232877,F,8506,7049,OWNER,957.0,junior,1998-10-16,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358,69,MONTHLY,1997-10-12,1745,1.0,0.0,0.0,0.0,,,,6436.0,1998-05-22,495180.0,60.0,8253.0,C,1967.0,1,445,76,26578.965517241377,15539.623255813953,Favourable
4966,8510,55,52.64383561643836,M,8510,7052,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,TRANSACTION,1997-07-17,1658,1.0,0.0,0.0,0.0,,,,6437.0,1997-11-09,63972.0,36.0,1777.0,D,1773.0,1,532,104,6196.110416666666,3640.2312500000003,Non-Favourable
4967,8548,57,54.68219178082192,F,8548,7082,OWNER,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,57,MONTHLY,1996-09-06,1344,5.0,0.0,1.0,1.0,,39890.0,39892.0,6442.0,1998-02-08,194160.0,48.0,4045.0,C,1864.0,1,846,233,5617.415942028985,2227.1719512195123,Favourable
4968,8568,1,28.0986301369863,F,8568,7099,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-08-20,1327,4.0,0.0,1.0,1.0,,39925.0,39927.0,6450.0,1998-06-10,234336.0,48.0,4882.0,C,1986.0,1,863,223,15315.416949152543,5242.61582278481,Favourable
4969,8571,54,64.22739726027397,M,8571,7101,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1996-07-06,1282,,,,,,,,,,,,,,,12,897,140,8977.948214285714,5001.742465753424,
4970,8598,46,42.03013698630137,F,8598,7123,OWNER,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,64,TRANSACTION,1993-04-14,103,2.0,0.0,1.0,0.0,,39967.0,,6456.0,1993-12-09,47016.0,12.0,3918.0,A,342.0,1,2087,470,16759.209947643983,11124.357575757575,Favourable
4971,8610,55,51.701369863013696,F,8610,7133,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,1,MONTHLY,1993-09-17,259,5.0,0.0,1.0,1.0,,39986.0,39988.0,6460.0,1994-11-06,48672.0,36.0,1352.0,A,674.0,1,1931,567,2383.8118750000003,895.6285012285014,Favourable
4972,8611,55,51.21643835616438,M,8611,7133,DISPONENT,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,1,MONTHLY,1993-09-17,259,5.0,0.0,1.0,1.0,,39986.0,39988.0,6460.0,1994-11-06,48672.0,36.0,1352.0,A,674.0,1,1931,567,2383.8118750000003,895.6285012285014,Favourable
4973,8615,12,60.76164383561644,F,8615,7136,OWNER,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,12,WEEKLY,1995-04-09,828,4.0,0.0,1.0,1.0,,39995.0,39997.0,6461.0,1996-09-19,74124.0,36.0,2059.0,C,1357.0,1,1362,379,15480.025490196078,5058.484496124031,Favourable
4974,8636,71,58.175342465753424,F,8636,7156,OWNER,965.0,classic,1998-04-02,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,71,MONTHLY,1997-09-11,1714,1.0,0.0,0.0,0.0,,,,6464.0,1998-04-16,49488.0,24.0,2062.0,C,1931.0,1,476,87,10023.314999999999,3990.4611111111103,Favourable
4975,8661,1,45.673972602739724,F,8661,7176,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-12-07,1436,2.0,0.0,1.0,0.0,,40065.0,,6468.0,1997-11-30,203940.0,60.0,3399.0,C,1794.0,1,754,149,13016.524,5994.3878787878775,Favourable
4976,8666,7,28.364383561643837,F,8666,7180,OWNER,,,,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,7,WEEKLY,1997-06-12,1623,2.0,0.0,1.0,0.0,,40072.0,,6469.0,1998-11-17,99744.0,24.0,4156.0,C,2146.0,1,567,111,11474.637777777778,5968.836206896552,Favourable
4977,8667,77,32.90684931506849,F,8667,7181,OWNER,,,,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,TRANSACTION,1996-07-02,1278,5.0,0.0,1.0,1.0,,40074.0,40076.0,6470.0,1998-05-17,49872.0,12.0,4156.0,C,1962.0,1,912,296,12375.478313253012,4157.382926829268,Favourable
4978,8670,5,57.02191780821918,F,8670,7184,OWNER,,,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,5,MONTHLY,1995-06-19,899,5.0,0.0,1.0,1.0,,40084.0,40086.0,6471.0,1996-08-04,155640.0,24.0,6485.0,A,1311.0,1,1291,370,12378.234117647058,3506.31649122807,Favourable
4979,8677,49,44.413698630136984,M,8677,7190,OWNER,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,49,MONTHLY,1993-09-06,248,2.0,0.0,1.0,0.0,,40099.0,,6474.0,1995-06-06,63360.0,60.0,1056.0,C,886.0,1,1942,401,4120.085064935066,2476.764372469636,Favourable
4980,8678,49,37.4986301369863,F,8678,7190,DISPONENT,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,49,MONTHLY,1993-09-06,248,2.0,0.0,1.0,0.0,,40099.0,,6474.0,1995-06-06,63360.0,60.0,1056.0,C,886.0,1,1942,401,4120.085064935066,2476.764372469636,Favourable
4981,8692,71,46.51780821917808,F,8692,7203,OWNER,,,,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,71,MONTHLY,1993-03-26,84,,,,,,,,,,,,,,,37,2070,271,7887.403875968993,6982.913636363636,
4982,8726,10,46.42465753424658,M,8726,7231,OWNER,,,,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,10,MONTHLY,1993-03-14,72,1.0,1.0,0.0,0.0,40158.0,,,,,,,,,,1,2118,423,15510.824864864862,11497.017647058827,
4983,8737,17,51.75890410958904,F,8737,7240,OWNER,,,,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,17,MONTHLY,1996-04-23,1208,2.0,0.0,1.0,0.0,,40170.0,,6486.0,1998-01-15,152160.0,60.0,2536.0,C,1840.0,1,982,187,7896.028985507246,4452.686086956522,Favourable
4984,8738,17,51.512328767123286,M,8738,7240,DISPONENT,,,,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,17,MONTHLY,1996-04-23,1208,2.0,0.0,1.0,0.0,,40170.0,,6486.0,1998-01-15,152160.0,60.0,2536.0,C,1840.0,1,982,187,7896.028985507246,4452.686086956522,Favourable
4985,8764,70,59.52602739726027,F,8764,7262,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,MONTHLY,1996-08-30,1337,3.0,0.0,1.0,0.0,,40207.0,,6490.0,1997-02-10,73260.0,60.0,1221.0,C,1501.0,1,853,190,8745.893442622952,3818.9441860465113,Favourable
4986,8777,11,46.75616438356165,F,8777,7274,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,11,MONTHLY,1997-09-28,1731,2.0,0.0,1.0,0.0,,40227.0,,6495.0,1998-03-12,49044.0,12.0,4087.0,C,1896.0,1,459,87,12020.241176470588,6719.624489795918,Favourable
4987,9173,1,54.942465753424656,M,8865,7401,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1993-02-26,56,2.0,0.0,1.0,0.0,,40329.0,,6499.0,1994-01-05,80952.0,24.0,3373.0,A,369.0,1,2134,478,10504.523684210528,4404.864918032787,Favourable
4988,9174,1,59.26849315068493,F,8866,7401,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1993-02-26,56,2.0,0.0,1.0,0.0,,40329.0,,6499.0,1994-01-05,80952.0,24.0,3373.0,A,369.0,1,2134,478,10504.523684210528,4404.864918032787,Favourable
4989,9196,21,60.73424657534247,F,8888,7418,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,MONTHLY,1995-04-07,826,1.0,0.0,0.0,0.0,,,,6501.0,1996-04-29,30276.0,12.0,2523.0,B,1214.0,1,1364,377,4102.309278350515,4149.254999999999,Non-Favourable
4990,9202,68,37.917808219178085,M,8894,7424,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1996-07-28,1304,4.0,0.0,1.0,1.0,,40358.0,40360.0,6502.0,1997-12-08,30276.0,12.0,2523.0,A,1802.0,1,886,274,18218.31951219512,7511.494565217391,Favourable
4991,9217,19,59.961643835616435,F,8909,7437,OWNER,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,WEEKLY,1997-08-08,1680,4.0,0.0,1.0,1.0,,40382.0,40384.0,6508.0,1998-04-19,110736.0,48.0,2307.0,C,1934.0,1,510,130,6419.604166666667,2969.6805194805193,Favourable
4992,9226,64,60.06027397260274,F,8918,7445,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,64,MONTHLY,1993-03-18,76,1.0,0.0,0.0,0.0,,,,6509.0,1994-03-15,55368.0,24.0,2307.0,A,438.0,1,2114,539,10093.076470588234,6950.452800000001,Favourable
4993,9231,29,27.28767123287671,F,8923,7449,OWNER,,,,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,1,MONTHLY,1993-11-24,327,,,,,,,,,,,,,,,1,1863,333,2203.3282828282827,2876.3748148148147,
4994,9236,31,43.68219178082192,F,8928,7454,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,4,MONTHLY,1993-04-19,108,3.0,0.0,1.0,0.0,,40410.0,,6512.0,1994-05-26,63312.0,48.0,1319.0,A,510.0,1,2082,449,2325.911688311688,1155.1654237288137,Favourable
4995,9250,1,36.989041095890414,M,8942,7465,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,WEEKLY,1996-12-19,1448,5.0,1.0,1.0,1.0,40429.0,40430.0,40432.0,,,,,,,,1,742,94,10097.739393939395,4069.67868852459,
4996,9273,39,44.38082191780822,F,8965,7485,OWNER,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,39,MONTHLY,1993-07-28,208,2.0,0.0,1.0,0.0,,40463.0,,6520.0,1994-03-16,91200.0,24.0,3800.0,A,439.0,1,1982,415,11587.447552447553,5675.138697318009,Favourable
4997,9274,39,41.76986301369863,M,8966,7485,DISPONENT,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,39,MONTHLY,1993-07-28,208,2.0,0.0,1.0,0.0,,40463.0,,6520.0,1994-03-16,91200.0,24.0,3800.0,A,439.0,1,1982,415,11587.447552447553,5675.138697318009,Favourable
4998,9276,4,53.18904109589041,M,8968,7487,OWNER,977.0,classic,1996-05-08,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,MONTHLY,1995-10-01,1003,3.0,1.0,1.0,0.0,40465.0,40466.0,,,,,,,,,1,1187,230,13541.31847826087,8658.168702290077,
4999,9313,9,39.73424657534247,F,9005,7520,OWNER,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,9,MONTHLY,1996-03-29,1183,,,,,,,,,,,,,,,1,1007,175,7494.318987341771,6281.997916666667,
5000,9316,63,41.21095890410959,F,9008,7523,OWNER,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,63,MONTHLY,1994-08-29,605,1.0,0.0,0.0,0.0,,,,6526.0,1995-01-03,288468.0,36.0,8013.0,A,732.0,1,1585,386,7369.2167701863345,5124.152000000001,Favourable
5001,9340,54,32.38356164383562,M,9032,7542,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1996-05-16,1231,3.0,0.0,1.0,0.0,,40559.0,,6534.0,1997-10-19,590820.0,60.0,9847.0,C,1752.0,1,959,220,6513.669662921349,3931.2183206106874,Favourable
5002,9346,43,27.076712328767123,M,9038,7546,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,43,MONTHLY,1994-09-03,610,4.0,0.0,1.0,1.0,,40566.0,40568.0,6535.0,1995-11-02,41952.0,12.0,3496.0,A,1035.0,1,1580,431,11181.668224299065,3422.4274760383387,Favourable
5003,9362,56,26.471232876712328,F,9054,7559,OWNER,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,56,MONTHLY,1997-05-24,1604,2.0,0.0,1.0,0.0,,40588.0,,6539.0,1998-07-11,12792.0,12.0,1066.0,C,2017.0,1,586,114,3369.836,1837.0062500000001,Favourable
5004,9366,72,24.534246575342465,M,9058,7562,OWNER,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,72,WEEKLY,1995-01-17,746,1.0,0.0,0.0,0.0,,,,6540.0,1995-12-31,309600.0,48.0,6450.0,C,1094.0,1,1444,295,20345.097959183673,9407.72429378531,Favourable
5005,9370,59,24.04931506849315,M,9062,7565,OWNER,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,59,MONTHLY,1996-04-02,1187,3.0,0.0,1.0,0.0,,40598.0,,6541.0,1997-08-17,153504.0,48.0,3198.0,C,1689.0,1,1003,224,10250.463235294117,4302.44258064516,Favourable
5006,9403,16,25.797260273972604,M,9095,7594,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,MONTHLY,1996-02-16,1141,5.0,0.0,1.0,1.0,,40636.0,40638.0,6544.0,1997-12-11,130464.0,48.0,2718.0,C,1805.0,1,1049,323,14384.887209302326,4435.599999999999,Favourable
5007,9417,21,50.85205479452055,M,9109,7606,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,MONTHLY,1995-03-15,803,3.0,0.0,1.0,0.0,,40655.0,,6545.0,1995-12-12,191880.0,60.0,3198.0,C,1075.0,1,1387,402,15296.403703703703,7122.649193548387,Favourable
5008,9418,1,49.76164383561644,M,9110,7607,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1993-09-05,247,2.0,0.0,1.0,0.0,,40657.0,,6546.0,1995-03-27,31728.0,24.0,1322.0,A,815.0,1,1943,433,7840.518978102191,3449.085810810811,Favourable
5009,9419,1,49.178082191780824,F,9111,7607,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1993-09-05,247,2.0,0.0,1.0,0.0,,40657.0,,6546.0,1995-03-27,31728.0,24.0,1322.0,A,815.0,1,1943,433,7840.518978102191,3449.085810810811,Favourable
5010,9427,62,29.164383561643834,F,9119,7614,OWNER,989.0,classic,1996-02-21,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,62,MONTHLY,1995-02-08,768,1.0,0.0,0.0,0.0,,,,6550.0,1996-05-18,320592.0,48.0,6679.0,C,1233.0,1,1422,283,21679.132258064517,10253.626704545453,Favourable
